id,name,grade,enhancement,maximum,minimum,price,count
4060,Melted Tin Shard,0,0,6650,5750,6200,7015
4061,Tin Ingot,0,0,13400,11600,12500,0
4062,Pure Tin Crystal,0,0,92000,80000,86000,0
4063,Melted Zinc Shard,0,0,8350,7250,7800,11645
4064,Zinc Ingot,0,0,47700,41100,44400,32259
4065,Pure Zinc Crystal,0,0,65000,56000,60500,30
4066,Brass Ingot,0,0,22200,19200,20700,27342
4067,Bronze Ingot,0,0,28500,24700,26600,22595
4068,Polished Stone,0,0,17100,15900,17100,0
4070,Processed Coal,0,0,5100,4430,4790,130
4076,Metal Solvent,0,0,183000,159000,171000,2074
4077,Steel,0,0,8150,7050,7600,20280
4078,Melted Vanadium Shard,0,0,15900,13700,14800,16815
4079,Vanadium Ingot,0,0,49100,42300,45700,10973
4080,Pure Vanadium Crystal,0,0,319000,275000,297000,1912
4081,Melted Titanium Shard,0,0,5950,5150,5550,16
4082,Titanium Ingot,0,0,27800,24000,25900,2062
4083,Pure Titanium Crystal,0,0,270000,234000,252000,3758
4084,Margoria Dark Iron,0,0,492000,424000,458000,384
4085,Melted Noc Shard,0,0,6900,6000,6450,34268
4086,Noc Ingot,0,0,23900,20700,22300,6053
4087,Pure Noc Crystal,0,0,268000,232000,250000,1119
4201,Silver Ore,0,0,11100,9650,10400,1365
4202,Gold Ore,0,0,8050,6950,7500,1716
4203,Platinum Ore,0,0,2600,2410,2420,1652
4204,Rough Opal,0,0,1920,1660,1790,0
4206,Mythril,0,0,40000,37000,40000,0
4251,Melted Silver Shard,0,0,18500,16100,17300,1782
4252,Silver Ingot,0,0,69000,60000,64500,2128
4253,Pure Silver Crystal,0,0,112000,97500,105000,0
4254,Melted Gold Shard,0,0,9400,8100,8750,534
4255,Gold Ingot,0,0,63000,55000,59000,94
4256,Pure Gold Crystal,0,0,178000,154000,166000,39
4257,Melted Platinum Shard,0,0,8700,8100,8100,8792
4258,Platinum Ingot,0,0,66500,62000,62000,136067
4259,Pure Platinum Crystal,0,0,158000,147000,147000,34059
4260,Polished Opal,0,0,6850,5950,6400,0
4262,Melted Mythril Shard,0,0,89500,83000,89500,0
4263,Mythril Ingot,0,0,685000,635000,685000,0
4264,Pure Mythril Crystal,0,0,1670000,1550000,1670000,0
4265,Brilliant Opal,0,0,36300,31300,33800,0
4266,Moonlight Opal,0,0,323000,279000,301000,1365
4267,Black Gold Ingot,0,0,520000,452000,488000,79
4269,Jade Coral Ingot,0,0,185000,161000,173000,1749
4401,Rough Ruby,0,0,4260,3680,3970,0
4402,Rough Sapphire,0,0,35500,32900,35500,0
4403,Rough Topaz,0,0,9500,8200,8850,330
4404,Rough Emerald,0,0,40000,37000,40000,0
4405,Rough Diamond,0,0,4910,4230,4570,26
4406,Rough Translucent Crystal,0,0,1580,1360,1470,11194
4407,Rough Mud Crystal,0,0,14600,13600,14600,0
4408,Rough Red Crystal,0,0,12200,10600,11400,24660
4409,Rough Green Crystal,0,0,14000,12900,13900,2
4410,Rough Black Crystal,0,0,10400,9050,9750,20657
4411,Rough Blue Crystal,0,0,15300,14200,15300,0
4412,Rough Violet Crystal,0,0,6750,5850,6300,105
4413,Rough Lapis Lazuli,0,0,40000,37000,40000,0
4451,Ruby,0,0,16600,14400,15500,0
4452,Resplendent Ruby,0,0,46400,43200,43200,48550
4453,Blood Ruby,0,0,530000,459000,496000,597
4454,Sapphire,0,0,142000,131000,141000,0
4455,Resplendent Sapphire,0,0,462000,416000,449000,369
4456,Ocean Sapphire,0,0,2170000,1980000,2140000,7
4457,Topaz,0,0,31300,27100,29200,15
4458,Resplendent Topaz,0,0,51500,48000,48000,100
4459,Gold Topaz,0,0,600000,520000,560000,73
4460,Emerald,0,0,101000,87000,94000,51
4461,Resplendent Emerald,0,0,381000,329000,355000,30
4462,Forest Emerald,0,0,1940000,1680000,1810000,31
4463,Diamond,0,0,16100,15000,15000,1
4464,Resplendent Diamond,0,0,57500,53500,53500,609
4465,Star Diamond,0,0,755000,655000,705000,1
4466,Translucent Crystal,0,0,5800,5400,5400,20526
4467,Mud Crystal,0,0,8200,7100,7650,892
4468,Red Crystal,0,0,5950,5550,5550,25620
4469,Green Crystal,0,0,6000,5600,5600,20307
4470,Black Crystal,0,0,23900,20700,22300,10160
4476,Red Coral,0,0,50000,43300,46800,647
4477,Blue Coral,0,0,28000,26100,26100,35110
4478,Twilight Red Coral,0,0,217000,187000,202000,1158
4479,Daybreak Blue Coral,0,0,170000,148000,159000,42
4481,Gem Polisher,0,0,153000,133000,143000,3659
4483,Blue Crystal,0,0,26100,22500,24300,4730
4485,Violet Crystal,0,0,60000,52000,56000,3641
4490,Lapis Lazuli,0,0,23600,20400,22000,0
4491,Resplendent Lapis Lazuli,0,0,116000,100000,108000,0
4492,Indigo Lapis Lazuli,0,0,2130000,1890000,2040000,268
4601,Ash Timber,0,0,483,416,450,23147
4602,Maple Timber,0,0,875,755,815,9191
4603,Pine Timber,0,0,720,620,670,17810
4604,Birch Timber,0,0,675,585,630,41634
4605,Log,0,0,9800,8650,9350,58469
4606,Fir Timber,0,0,1090,945,1020,0
4607,Cedar Timber,0,0,1060,920,995,39405
4608,White Cedar Timber,0,0,469,404,437,20975
4609,Acacia Timber,0,0,1080,935,1010,23732
4610,Palm Timber,0,0,540,467,505,27186
4611,Elder Tree Timber,0,0,515,445,482,10895
4612,Cactus Rind,0,0,1920,1660,1790,7397
4613,Old Tree Branch,0,0,443,413,413,230843
4614,Moss Tree Timber,0,0,650,560,605,2165
4615,Loopy Tree Timber,0,0,1410,1230,1320,24794
4616,Thuja Timber,0,0,555,481,520,15617
4651,Ash Plank,0,0,1270,1100,1190,0
4652,Ash Plywood,0,0,11000,9550,10300,828
4653,Sturdy Ash Plywood,0,0,570000,530000,570000,0
4654,Maple Plank,0,0,1460,1260,1360,178
4655,Maple Plywood,0,0,12100,10500,11300,29801
4656,Sturdy Maple Plywood,0,0,600000,555000,595000,0
4657,Pine Plank,0,0,1660,1440,1550,8
4658,Pine Plywood,0,0,12600,11300,11800,33817
4659,Sturdy Pine Plywood,0,0,685000,630000,680000,513
4660,Birch Plank,0,0,1370,1260,1280,10191
4661,Birch Plywood,0,0,12600,11000,11800,30461
4662,Sturdy Birch Plywood,0,0,630000,585000,630000,45
4663,Fir Plank,0,0,1770,1530,1650,532
4664,Fir Plywood,0,0,11600,10700,10800,13013
4665,Sturdy Fir Plywood,0,0,125000,109000,117000,0
4666,Cedar Plank,0,0,4570,3940,4260,30765
4667,Cedar Plywood,0,0,14100,12300,13200,12757
4668,Sturdy Cedar Plywood,0,0,116000,100000,108000,0
4669,Usable Scantling,0,0,32800,29500,31800,247
4670,Palm Plank,0,0,1730,1590,1610,14817
4671,Palm Plywood,0,0,13600,12700,12700,50338
4672,Sturdy Palm Plywood,0,0,700000,610000,655000,0
4673,Elder Tree Plank,0,0,1970,1730,1840,19329
4674,Elder Tree Plywood,0,0,14800,13800,13800,6247
4675,Sturdy Elder Tree Plywood,0,0,790000,690000,745000,28
4676,White Cedar Plank,0,0,1760,1570,1640,0
4677,White Cedar Plywood,0,0,13500,12600,12600,24400
4678,Sturdy White Cedar Plywood,0,0,745000,690000,745000,113
4680,Acacia Plank,0,0,2890,2490,2690,26986
4681,Acacia Plywood,0,0,14100,13200,13200,3536
4682,Sturdy Acacia Plywood,0,0,525000,453000,489000,39
4683,Cactus Thorn,0,0,600,560,560,286464
4684,Plywood Hardener,0,0,325000,301000,325000,0
4685,Standardized Timber Square,0,0,106000,98500,106000,0
4686,Sturdy Timber Square,0,0,780000,725000,780000,613
4687,Hard Pillar,0,0,3900000,3610000,3900000,0
4688,Ship Repair Material,1,0,8050,7500,7500,29691
4689,Ship Repair Kit,2,0,400000,370000,400000,0
4691,Pine Coated Plywood,0,0,63000,58500,63000,0
4694,Moss Tree Plank,0,0,1480,1360,1380,0
4695,Moss Tree Plywood,0,0,16200,14000,15100,31226
4696,Sturdy Moss Tree Plywood,0,0,357000,309000,333000,0
4697,Loopy Tree Plank,0,0,12900,11100,12000,32512
4698,Loopy Tree Plywood,0,0,15300,14300,14300,22025
4699,Sturdy Loopy Tree Plywood,0,0,920000,800000,860000,402
4700,Emergency Ship Repair Kit,3,0,80000,74000,80000,0
4701,Thuja Plank,0,0,1940,1810,1810,232317
4702,Thuja Plywood,0,0,17500,15100,16300,19894
4703,Sturdy Thuja Plywood,0,0,645000,555000,600000,0
4801,Powder of Darkness,0,0,12400,10800,11600,6289
4802,Powder of Flame,0,0,3210,2770,2990,18970
4803,Powder of Crevice,0,0,5950,5150,5550,0
4804,Powder of Earth,0,0,21600,19200,20700,17568
4805,Powder of Time,0,0,2130,1890,1990,9593
4901,Black Stone Powder,0,0,6300,5500,5900,49485
4902,Alluvial Gold,0,0,7900,6800,7350,3938
4903,Empty Crystal,0,0,695,605,650,0
4906,Grade 1 Weapon Reform Stone,1,0,450000,409000,442000,378
4907,Grade 1 Armor Reform Stone,1,0,446000,384000,415000,547
4908,Grade 2 Weapon Reform Stone,2,0,454000,392000,423000,160
4909,Grade 2 Armor Reform Stone,2,0,615000,535000,575000,1376
4910,Grade 3 Weapon Reform Stone,3,0,645000,555000,600000,10
4911,Grade 3 Armor Reform Stone,3,0,630000,550000,590000,397
4912,Ultimate Weapon Reform Stone,4,0,5650000,5300000,5300000,1132
4913,Ultimate Armor Reform Stone,4,0,8650000,7450000,8050000,582
4917,Forest Fury,3,0,24000000,22200000,24000000,0
4987,응축된 마력의 검은 결정,4,0,8850000,7650000,8250000,6037
4997,Hard Black Crystal Shard,2,0,1600000,1420000,1530000,14
4998,Sharp Black Crystal Shard,2,0,1600000,1440000,1490000,1426
4999,Black Crystal Fragment,2,0,236000,220000,220000,199386
5000,Black Crystal,3,0,860000,740000,800000,363
5001,Ash Sap,0,0,6600,5950,6400,0
5002,Maple Sap,0,0,8050,7000,7550,41959
5003,Pine Sap,0,0,8100,7000,7550,12885
5004,Birch Sap,0,0,1870,1610,1740,998
5005,Bloody Tree Knot,0,0,11200,9750,10500,24099
5006,Spirit's Leaf,0,0,10800,9350,10100,4801
5007,Monk's Branch,0,0,9900,8600,9250,7111
5008,Old Tree Bark,0,0,22500,20900,22500,0
5009,Fir Sap,0,0,2840,2460,2650,3802
5010,Cedar Sap,0,0,4880,4200,4540,29307
5011,Red Tree Lump,0,0,27000,25000,27000,0
5012,White Cedar Sap,0,0,7900,7350,7900,0
5013,Acacia Sap,0,0,7900,7350,7900,0
5014,Elder Tree Sap,0,0,12400,11500,12400,0
5015,Palm Sap,0,0,1820,1580,1700,1816
5016,Cactus Sap,0,0,1130,980,1060,1213
5017,Moss Tree Sap,0,0,1960,1700,1830,426
5018,Loopy Tree Sap,0,0,11200,9750,10500,8130
5019,Dead Tree Essence,0,0,216000,186000,201000,792
5020,Thuja Sap,0,0,21000,18500,20000,16280
5201,Fruit of Crimson Flame,0,0,138000,128000,138000,0
5202,Essence of Crimson Flame,0,0,259000,223000,241000,654
5203,Fruit of Abundance,0,0,138000,128000,138000,0
5204,Essence of Abundance,0,0,249000,215000,232000,2365
5205,Fruit of Nature,0,0,138000,128000,138000,0
5206,Essence of Nature,0,0,290000,261000,282000,696
5207,Fruit of the Sun,0,0,138000,128000,138000,0
5208,Essence of the Sun,0,0,298000,270000,291000,2009
5209,Fruit of Enchantment,0,0,19600,17000,18300,190
5210,Essence of Enchantment,0,0,49400,42600,46000,3081
5211,Fruit of Magic Power,0,0,138000,128000,138000,0
5212,Essence of Magic Power,0,0,153000,133000,143000,242
5213,Fruit of Perfection,0,0,46500,40100,43300,3060
5214,Essence of Perfection,0,0,61000,53000,57000,0
5215,Fruit of Destruction,0,0,61500,53500,57500,0
5216,Essence of Destruction,0,0,39400,36700,36700,7040
5217,Deep Sea Fruit,0,0,420000,389000,420000,0
5301,Clear Liquid Reagent,0,0,3470,2990,3230,32006
5302,Pure Powder Reagent,0,0,3100,2680,2890,60054
5401,Sunrise Herb,0,0,224,193,209,31893
5402,Silver Azalea,0,0,233,217,217,73290
5403,Fire Flake Flower,0,0,455,420,455,0
5404,Dry Mane Grass,0,0,435,400,433,4
5405,Silk Honey Grass,0,0,348,299,324,5715
5406,Everlasting Herb,0,0,14500,12500,13500,0
5407,Fortune Teller Mushroom,0,0,750,695,750,2605
5408,Arrow Mushroom,0,0,825,715,770,9737
5409,Dwarf Mushroom,0,0,675,585,630,21204
5410,Cloud Mushroom,0,0,830,770,830,0
5411,Sky Mushroom,0,0,790,730,790,0
5412,Tiger Mushroom,0,0,625,545,585,36637
5413,Emperor Mushroom,0,0,515,446,483,14070
5414,Ghost Mushroom,0,0,830,765,825,0
5415,Fog Mushroom,0,0,3600,3330,3600,0
5416,Hump Mushroom,0,0,3070,2650,2860,60
5417,Bluffer Mushroom,0,0,3500,3240,3500,0
5418,Ancient Mushroom,0,0,3770,3310,3570,0
5419,Amanita Mushroom,0,0,2820,2610,2820,0
5420,Truffle Mushroom,0,0,100000,92500,100000,0
5421,Pile of Sunrise Herbs,0,0,1240,1120,1210,1225
5422,Bunch of Silver Azaleas,0,0,695,650,650,124837
5423,Bunch of Fire Flake Flowers,0,0,1370,1230,1330,1
5424,Bunch of Dry Mane Grass,0,0,800,690,745,15
5425,Bunch of Silk Honey Grass,0,0,605,565,565,8116
5426,Big Fortune Teller Mushroom,0,0,790,735,735,171786
5427,Big Arrow Mushroom,0,0,2240,2080,2240,746
5428,Big Dwarf Mushroom,0,0,1210,1130,1130,34020
5429,Big Cloud Mushroom,0,0,1150,1070,1070,170778
5430,Big Sky Mushroom,0,0,1230,1130,1150,1474
5431,Big Tiger Mushroom,0,0,1150,1070,1070,51333
5432,Big Emperor Mushroom,0,0,1150,1070,1070,170953
5433,Big Ghost Mushroom,0,0,3790,3270,3530,861
5434,Big Fog Mushroom,0,0,2660,2300,2480,54
5435,Big Hump Mushroom,0,0,1320,1140,1230,8
5436,Big Bluffer Mushroom,0,0,2980,2580,2780,0
5437,Big Ancient Mushroom,0,0,2010,1730,1870,34
5438,Big Amanita Mushroom,0,0,1210,1130,1130,82
5439,Wild Grass,0,0,1230,1070,1150,8993
5440,Insectivore Plant Flower,0,0,12500,11600,12500,0
5441,Insectivore Plant Leaf,0,0,13000,12100,13000,0
5442,Insectivore Plant Stalk,0,0,11900,11100,11900,0
5443,Insectivore Plant Root,0,0,11400,10600,11400,0
5444,High-Quality Sunrise Herb,1,0,2010,1730,1870,327
5445,High-Quality Silver Azalea,1,0,1530,1330,1430,342
5446,High-Quality Fire Flake Flower,1,0,2290,2120,2290,1
5447,High-Quality Dry Mane Grass,1,0,1810,1570,1690,177
5448,High-Quality Silk Honey Grass,1,0,2080,1930,2080,0
5450,High-Quality Fortune Teller Mushroom,1,0,3740,3420,3690,518
5451,High-Quality Arrow Mushroom,1,0,4160,3840,4150,0
5452,High-Quality Dwarf Mushroom,1,0,3950,3660,3950,1840
5453,High-Quality Cloud Mushroom,1,0,4160,3780,4080,0
5454,High-Quality Sky Mushroom,1,0,3950,3660,3950,0
5455,High-Quality Tiger Mushroom,1,0,3950,3660,3950,0
5456,High-Quality Emperor Mushroom,1,0,3740,3330,3600,0
5457,High-Quality Ghost Mushroom,1,0,7950,7400,7950,0
5458,High-Quality Fog Mushroom,1,0,17600,17600,17600,0
5464,Special Sunrise Herb,2,0,9650,8800,9500,781
5465,Special Silver Azalea,2,0,11100,10200,11000,253
5466,Special Fire Flake Flower,2,0,10600,9250,9950,4889
5467,Special Dry Mane Grass,2,0,8050,6950,7500,2863
5468,Special Silk Honey Grass,2,0,9650,8950,9650,0
5470,Special Fortune Teller Mushroom,2,0,12100,11200,12100,61
5471,Special Arrow Mushroom,2,0,13500,12400,13400,5
5472,Special Dwarf Mushroom,2,0,12800,11700,12600,74
5473,Special Cloud Mushroom,2,0,13500,12500,13500,686
5474,Special Sky Mushroom,2,0,12800,11700,12600,198
5475,Special Tiger Mushroom,2,0,12800,11800,12700,103
5476,Special Emperor Mushroom,2,0,11800,10200,11000,0
5477,Special Ghost Mushroom,2,0,13500,12500,13500,0
5478,Special Fog Mushroom,2,0,26200,22600,24400,5984
5479,Special Hump Mushroom,2,0,13700,11900,12800,0
5480,Special Bluffer Mushroom,2,0,23100,19900,21500,12667
5481,Special Ancient Mushroom,2,0,18000,15600,16800,2111
5482,Special Amanita Mushroom,2,0,16000,13800,14900,0
5484,Nolina,0,0,274,255,255,743
5485,Penestraria,0,0,253,236,236,558
5486,Dalvenia Alrea,0,0,264,246,246,6052
5487,Toxic Watermelon,0,0,760,710,710,1514
5488,Glossy Bone Piece,0,0,7600,7100,7100,5789
5489,Bouquet Mushroom,0,0,417,388,388,2874
5490,Leccinum,0,0,1060,915,990,74
5491,Purple Mushroom,0,0,456,425,425,15232
5492,Pie Mushroom,0,0,446,415,415,1989
5493,Eyelash Cup,0,0,478,445,445,1534
5494,Star Anise Mushroom,0,0,497,463,463,1894
5495,Desert Herb,0,0,1510,1410,1410,1371
5496,High-Quality Nolina,1,0,2770,2390,2580,57
5497,High-Quality Penestraria,1,0,3340,2880,3110,0
5498,High-Quality Dalvenia Alrea,1,0,3930,3390,3660,1
5499,High-Quality Bouquet Mushroom,1,0,4990,4310,4650,5
5500,High-Quality Leccinum,1,0,2180,2030,2030,208
5501,High-Quality Purple Mushroom,1,0,2300,2120,2140,117
5502,High-Quality Pie Mushroom,1,0,2230,2080,2080,66
5503,Special Nolina,2,0,10600,9250,9950,74
5504,Special Penestraria,2,0,10800,9350,10100,56
5505,Special Dalvenia Alrea,2,0,7500,6500,7000,306
5506,Special Bouquet Mushroom,2,0,14100,12300,13200,108
5507,Special Leccinum,2,0,15500,13500,14500,165
5508,Special Purple Mushroom,2,0,15100,13100,14100,6793
5509,Special Pie Mushroom,2,0,13700,11900,12800,52
5515,Rainbow Button Mushroom,0,0,8250,7650,8250,0
5516,Blue Umbrella Mushroom,0,0,2560,2210,2390,0
5517,Volcanic Umbrella Mushroom,0,0,5950,5150,5550,11
5518,Pink Trumpet Mushroom,0,0,456,425,425,309503
5519,White Umbrella Mushroom,0,0,467,435,435,91021
5520,Green Pendulous Mushroom,0,0,486,453,453,238282
5521,White Flower Mushroom,0,0,467,435,435,86872
5522,Vedelona,0,0,4520,3900,4210,3231
5523,Purple Pink Flower,0,0,735,635,685,180
5524,Yellow Flower,0,0,560,520,525,80
5525,Sky Blue Flower,0,0,5950,5500,5900,0
5526,Violet Flower,0,0,11000,10200,11000,0
5527,Blue Flower,0,0,670,580,625,541
5528,Audria,0,0,555,520,520,1791
5529,Saffron,0,0,705,610,660,52
5530,Hazel Tree Fruit,0,0,3510,3030,3270,12
5531,Mimosa Stalk,0,0,486,453,453,1779
5532,Bracken,0,0,6600,6150,6600,0
5600,Weeds,0,0,1690,1470,1580,1180
5601,Insectivore Plant Powder,0,0,49800,45700,49300,1468
5602,Insectivore Plant Sap,0,0,47800,42700,46100,1603
5603,Herbal Poison,0,0,50500,46300,50000,1545
5604,Herbal Gunpowder,0,0,45700,39500,42600,36572
5801,Cotton,0,0,1600,1380,1490,42742
5802,Flax,0,0,1630,1410,1520,7338
5803,Silkworm Cocoon,0,0,2520,2180,2350,18822
5804,Fleece,0,0,4670,4030,4350,4
5851,Cotton Yarn,0,0,4750,4090,4420,11607
5852,Flax Thread,0,0,3500,3020,3260,1504
5853,Silk Thread,0,0,4590,3950,4270,2229
5854,Knitting Yarn,0,0,15600,13600,14600,7460
5855,Cotton Fabric,0,0,24700,21300,23000,23398
5856,Flax Fabric,0,0,10900,10200,10200,193594
5857,Silk,0,0,17400,15000,16200,0
5858,Wool,0,0,53500,46200,49900,13237
5859,Tough Flax Fabric,0,0,245000,227000,245000,483
5860,Enhanced Flax Fabric,0,0,90000,82000,88500,7698
5861,노을에 물든 울,0,0,34400,29600,32000,0
5862,그을린 파편,0,0,3500000,3240000,3500000,0
5863,황혼이 깃든 면포,0,0,7500000,6800000,7350000,59
5864,대양의 눈물,0,0,24400,21000,22700,0
5951,Trace of Chaos,0,0,32000,27600,29800,3856
5952,Trace of Despair,0,0,7100,6600,6650,9
5953,Trace of Wave,0,0,7050,6600,6600,14
5954,Trace of the Earth,0,0,92500,86000,92500,0
5955,Trace of Ascension,0,0,92500,86000,92500,0
5956,Trace of Savagery,0,0,39500,34100,36800,0
5957,Trace of Origin,0,0,71000,62000,66500,0
5958,Trace of Battle,0,0,92500,82000,88500,2691
5959,Trace of Hunting,0,0,14000,12200,13100,1691
5960,Trace of Forest,0,0,19100,16500,17800,158
5961,Trace of Violence,0,0,92500,86000,92500,0
5962,Trace of Death,0,0,92500,86000,92500,0
5963,Trace of Memory,0,0,92500,84500,91000,135
6001,Deer Hide,0,0,8650,7450,8050,0
6002,Sheep Hide,0,0,8050,7450,8050,0
6003,Fox Hide,0,0,5650,5250,5650,0
6004,Rhino Hide,0,0,7750,6750,7250,14
6005,Pig Hide,0,0,7100,6600,7100,0
6006,Ox Hide,0,0,6600,6150,6600,0
6008,Lizard Hide,0,0,9450,8150,8800,262
6009,Worm Hide,0,0,6900,6000,6450,96
6010,Raccoon Hide,0,0,6800,5900,6350,277
6012,Weasel Hide,0,0,4720,4370,4720,0
6013,Bear Hide,0,0,910,850,850,1337
6014,Wolf Hide,0,0,6600,6150,6600,0
6015,Waragon Hide,0,0,1210,1130,1130,50863
6016,Cheetah Dragon Hide,0,0,5200,4500,4860,125
6017,Soft Kuku Bird Plume,0,0,1730,1490,1610,484
6018,Flamingo Plume,0,0,2120,1840,1980,79
6019,Snake Skin,0,0,1740,1500,1620,2169
6020,Lion Hide,0,0,1360,1270,1270,31765
6021,Feather Wolf Hide,0,0,6200,5400,5800,3380
6022,Black Leopard Hide,0,0,5650,5250,5650,0
6023,Gazelle Hide,0,0,7200,6200,6700,0
6024,Griffon Feather,0,0,1110,1040,1040,2795
6025,Soft Ferri Feather,0,0,910,850,850,170024
6026,Belladonna Elephant Hide,0,0,11800,10700,11500,7221
6027,Yak Hide,0,0,8950,8300,8950,0
6028,Mamott Hide,0,0,6350,5550,5950,0
6029,Llama Hide,0,0,5650,5250,5650,0
6030,Goat Hide,0,0,7550,7000,7550,0
6031,그리폰 가죽,0,0,5550000,4810000,5200000,96
6151,Soft Hide,0,0,30200,28000,30200,0
6152,Tough Hide,0,0,34000,30600,33000,498
6153,Hard Hide,0,0,40200,35900,38800,366
6154,Thin Hide,0,0,16500,14300,15400,0
6155,Thick Fur,0,0,2600,2420,2420,212030
6156,Fancy Reptile Skin,0,0,9650,8350,9000,5354
6157,Lightweight Plume,0,0,3650,3400,3400,226565
6158,Fancy Feather,0,0,5200,4520,4880,0
6159,Fine Soft Hide,0,0,101000,93500,101000,0
6160,Fine Tough Hide,0,0,113000,105000,113000,906
6161,Fine Hard Hide,0,0,134000,117000,126000,1730
6162,Fine Thin Hide,0,0,98500,91500,98500,0
6163,Fine Thick Fur,0,0,10600,9200,9900,1721
6164,Fine Fancy Reptile Skin,0,0,59000,51000,55000,1240
6165,Fine Lightweight Plume,0,0,12100,11300,11300,16461
6166,Fine Fancy Feather,0,0,102000,88000,95000,0
6167,Supreme Soft Hide,0,0,610000,565000,610000,0
6168,Supreme Tough Hide,0,0,640000,595000,640000,0
6169,Supreme Hard Hide,0,0,690000,640000,690000,0
6170,Supreme Thin Hide,0,0,605000,560000,605000,0
6171,Supreme Thick Fur,0,0,65500,61000,61000,85
6172,Supreme Fancy Reptile Skin,0,0,55000,51000,51500,0
6173,Supreme Lightweight Plume,0,0,640000,595000,640000,0
