id,name,grade,enhancement,maximum,minimum,price,count
3528,Doninha de Kamasylvia Empalhada de Artesão,2,0,11400000,10600000,11400000,0
3529,Cabeça Empalhada de Elefante Belladona de Mestre,3,0,4500000,4170000,4500000,0
3531,Cabeça Empalhada de Gazela de Mestre,3,0,1160000,1000000,1080000,0
3532,Cabeça Empalhada de Pantera Negra de Mestre,3,0,15200000,14000000,15100000,0
3533,Cabeça Empalhada de Lobo Plumado de Mestre,3,0,7000000,6500000,7000000,42
3534,Cabeça Empalhada de Phnyl de Mestre,3,0,2590000,2400000,2590000,0
3536,Cabeça Empalhada de Ferrina de Mestre,3,0,1740000,1610000,1740000,0
3537,Doninha de Kamasylvia Empalhada de Mestre,3,0,30000000,27800000,30000000,0
3702,Ferramenta de Alquimia Intermediária,0,0,720000,670000,720000,0
3703,Bancada de Alquimia Avançada,0,0,1170000,1090000,1170000,0
3718,Utensílios Culinários Intermediários,0,0,310000,287000,310000,0
3719,Utensílios Culinários Avançados,0,0,1020000,945000,1020000,0
3731,Ferramenta de Alquimia Tradicional de Serendia,0,0,400000,370000,400000,0
3732,Ferramenta de Alquimia Tradicional de Calpheon,0,0,1150000,1070000,1150000,0
3741,Utensílios Culinários Tradicionais de Serendia,0,0,400000,370000,400000,0
3742,Utensílios Culinários Tradicionais de Calpheon,0,0,730000,680000,730000,0
4001,Minério de Ferro,0,0,710,615,665,19205
4002,Minério de Chumbo,0,0,2320,2000,2160,8
4003,Minério de Cobre,0,0,434,373,404,1841
4004,Minério de Estanho,0,0,1360,1180,1270,61
4005,Minério de Zinco,0,0,2890,2490,2690,31493
4006,Pedra Áspera,0,0,3770,3490,3770,0
4007,Carvão,0,0,1200,1040,1120,33967
4008,Minério de Vanádio,0,0,4690,4050,4370,40967
4009,Minério de Titânio,0,0,2500,2160,2330,28337
4010,Enxofre,0,0,1560,1350,1460,2423
4011,Minério de Ferrugem,0,0,1880,1620,1750,34815
4051,Fragmento do Ferro Derretido,0,0,2120,1840,1980,0
4052,Lingote de Ferro,0,0,10100,8750,9450,24726
4053,Essência de Ferro Puro,0,0,364000,314000,339000,2897
4054,Fragmento do Chumbo Derretido,0,0,1440,1270,1340,11087
4055,Lingote de Chumbo,0,0,12300,10700,11500,5518
4056,Essência de Chumbo Puro,0,0,112000,97500,105000,51
4057,Fragmento do Cobre Derretido,0,0,2040,1760,1900,11733
4058,Lingote de Cobre,0,0,9000,8400,8400,30011
4059,Essência de Cobre Puro,0,0,313000,271000,292000,2380
4060,Fragmento do Estanho Derretido,0,0,4900,4220,4560,28773
4061,Lingote de Estanho,0,0,10300,8950,9650,15633
4062,Essência de Estanho Puro,0,0,125000,109000,117000,0
4063,Fragmento do Zinco Derretido,0,0,7750,6750,7250,13050
4064,Lingote de Zinco,0,0,43400,37400,40400,30933
4065,Essência de Zinco Puro,0,0,74000,64000,69000,173
4066,Lingote de Latão,0,0,13300,11500,12400,0
4067,Lingote de Bronze,0,0,20300,17500,18900,10942
4068,Pedra Polida,0,0,17100,15900,17100,0
4070,Carvão Processado,0,0,2390,2140,2230,32166
4076,Solvente de Metal,0,0,232000,200000,216000,6488
4077,Aço,0,0,7900,6800,7350,14254
4078,Fragmento do Vanádio Derretido,0,0,11300,9850,10600,49
4079,Lingote de Vanádio,0,0,47400,40800,44100,7014
4080,Essência de Vanádio Puro,0,0,441000,381000,411000,4252
4081,Fragmento do Titânio Derretido,0,0,5450,4720,5100,145
4082,Lingote de Titânio,0,0,22800,19800,21300,22829
4083,Essência de Titanium Puro,0,0,387000,333000,360000,4351
4084,Benevolente de Margoria,0,0,525000,455000,491000,438
4085,Fragmento de Ferrugem Derretido,0,0,6650,5750,6200,83838
4086,Lingote de Ferrugem,0,0,12900,11100,12000,10492
4087,Essência de Ferrugem Puro,0,0,324000,280000,302000,2321
4201,Minério de Prata,0,0,10500,9150,9850,8
4202,Minério de Ouro,0,0,9150,7950,8550,105
4203,Minério de Platina,0,0,2590,2410,2410,66596
4204,Opala Bruta,0,0,1630,1410,1520,64514
4206,Mithril,0,0,40000,37000,40000,0
4251,Fragmento de Prata Derretido,0,0,13800,12000,12900,478
4252,Lingotes de Prata,0,0,74000,64000,69000,4996
4253,Essência de Prata Pura,0,0,123000,107000,115000,239
4254,Fragmento de Ouro Derretido,0,0,10400,9050,9750,165
4255,Lingotes de Ouro,0,0,59000,55000,55000,406
4256,Essência de Ouro Puro,0,0,205000,177000,191000,105
4257,Fragmento do Platina Derretida,0,0,10300,8950,9650,4832
4258,Lingote de Platina,0,0,66500,62000,62000,138156
4259,Essência de Platina Pura,0,0,158000,147000,147000,30826
4260,Opala Polido,0,0,7350,6350,6850,10105
4262,Fragmento do Mithril Derretido,0,0,89500,83000,89500,0
4263,Lingote de Mithril,0,0,685000,635000,685000,0
4264,Essência de Mitril Puro,0,0,1420000,1240000,1330000,1336
4265,Opala Resplandecente,0,0,45400,39200,42300,8518
4266,Opala Lunar,0,0,242000,210000,226000,654
4267,Lingote de Nielo,0,0,755000,655000,705000,50
4269,Lingote de Acessório de Coral com Jade,0,0,118000,110000,110000,1405
4401,Rubi Bruto,0,0,8100,7000,7550,14807
4402,Safira Bruto,0,0,35500,32900,35500,0
4403,Topázio Bruto,0,0,11800,10200,11000,452
4404,Esmeralda Bruta,0,0,40000,37000,40000,0
4405,Diamante Bruto,0,0,4500,3880,4190,1798
4406,Cristal Translúcido Bruto,0,0,1520,1350,1420,18191
4407,Cristal Lama Bruto,0,0,14600,13400,14400,2854
4408,Cristal Vermelho Bruto,0,0,7300,6300,6800,20854
4409,Cristal Verde Bruto,0,0,14000,12900,13900,0
4410,Cristal Negro Bruto,0,0,9050,7850,8450,18151
4411,Cristal Azul Bruto,0,0,15300,14100,15200,0
4412,Cristal Violeta Bruto,0,0,9500,8200,8850,2554
4413,Lazurita Bruto,0,0,40000,37000,40000,0
4451,Rubi,0,0,25600,22200,23900,615
4452,Rubi Resplandecente,0,0,47700,43200,44400,2367
4453,Rubi Sangrento,0,0,470000,406000,438000,635
4454,Safira,0,0,142000,131000,141000,0
4455,Safira Resplandecente,0,0,259000,223000,241000,628
4456,Safira Oceano,0,0,2110000,1830000,1970000,38
4457,Topázio,0,0,33700,29100,31400,7
4458,Topázio Resplandecente,0,0,51500,48000,48000,141
4459,Topázio Dourado,0,0,705000,615000,660000,9
4460,Esmeralda,0,0,98000,85000,91500,7
4461,Esmeralda Resplandecente,0,0,330000,284000,307000,339
4462,Esmeralda Floresta,0,0,2030000,1750000,1890000,710
4463,Diamante,0,0,16100,15000,15000,1527
4464,Diamante Resplandecente,0,0,57500,53500,53500,1541
4465,Diamante Estrela,0,0,970000,840000,905000,1
4466,Cristal Translúcido,0,0,5800,5400,5400,18190
4467,Cristal Lama,0,0,9400,8100,8750,5
4468,Cristal Vermelho,0,0,5950,5550,5550,40774
4469,Cristal Verde,0,0,6000,5600,5600,22035
4470,Cristal Negro,0,0,24600,21200,22900,5389
4476,Coral Vermelho,0,0,57500,49500,53500,102
4477,Coral Azul,0,0,28000,26100,26100,40681
4478,Coral Vermelho-Crepúsculo,0,0,815000,750000,810000,6882
4479,Coral Azul Aurora,0,0,145000,130000,135000,295
4481,Polidor de Gema,0,0,126000,110000,118000,695
4483,Cristal Azul,0,0,14100,12300,13200,1281
4485,Cristal Violeta,0,0,47000,40600,43800,4553
4490,Lazurita,0,0,26800,23200,25000,0
4491,Lazurita Resplandecente,0,0,140000,122000,131000,0
4492,Lazurita de Brilho Azul,0,0,2030000,1750000,1890000,487
4601,Madeira de Freixo,0,0,545,471,510,28526
4602,Madeira de Bordo,0,0,905,785,845,46836
4603,Madeira de Pinheiro,0,0,700,605,655,0
4604,Madeira de Bétula,0,0,985,855,920,39954
4605,Tronco,0,0,6850,5950,6400,8402
4606,Madeira de Abeto,0,0,1490,1290,1390,28072
4607,Madeira de Cedro,0,0,1160,1000,1080,4242
4608,Madeira de Cedro Branco,0,0,645,555,600,18497
4609,Madeira de Acácia,0,0,2170,1870,2020,815
4610,Madeira de Palmeira,0,0,525,452,489,9253
4611,Madeira de Sabugueiro,0,0,500,433,469,13211
4612,Casca de Cacto,0,0,2650,2290,2470,43499
4613,Galho da Árvore Velha Treant,0,0,443,413,413,293652
4614,Madeira de Árvore Musgosa,0,0,600,520,560,19990
4615,Madeira de Árvore-Anel,0,0,1020,885,955,22172
4616,Madeira de Tuia,0,0,705,610,660,44063
4651,Tábua de Freixo,0,0,1720,1480,1600,29649
4652,Madeira Compensada de Freixo,0,0,10600,9250,9950,8049
4653,Madeira Compensada Robusta de Freixo,0,0,570000,520000,560000,0
4654,Tábua de Bordo,0,0,1950,1690,1820,25343
4655,Madeira Compensada de Árvore Bordo,0,0,11500,9900,10700,8594
4656,Madeira Compensada Robusta de Bordo,0,0,600000,555000,600000,281
4657,Tábua do Pinheiro,0,0,1910,1650,1780,4144
4658,Madeira Compensada de Pinheiro,0,0,12100,11300,11300,18387
4659,Madeira Compensada Robusta de Pinheiro,0,0,685000,620000,670000,862
4660,Tábua de Bétula,0,0,1350,1260,1260,337
4661,Madeira Compensada de Bétula,0,0,11100,10100,10400,34835
4662,Madeira Compensada Robusta de Bétula,0,0,630000,580000,625000,0
4663,Tábua de Abeto,0,0,1790,1550,1670,3373
4664,Madeira Compensada de Abeto,0,0,11500,10700,10700,36565
4665,Madeira Compensada Robusta de Abeto,0,0,136000,118000,127000,0
4666,Tábua de Cedro,0,0,2950,2550,2750,924
4667,Madeira Compensada de Cedro,0,0,14100,12300,13200,15219
4668,Madeira Compensada Robusta de Cedro,0,0,124000,108000,116000,3
4669,Tábua Utilizável,0,0,32800,28700,31000,4660
4670,Tábua de Palmeira,0,0,1910,1650,1780,6129
4671,Madeira Compensada de Palmeira,0,0,13600,12700,12700,44492
4672,Madeira Compensada Robusta de Palmeira,0,0,750000,650000,700000,0
4673,Tábua de Sabugueiro,0,0,1850,1730,1730,26000
4674,Madeira Compensada de Sabugueiro,0,0,17400,15000,16200,7450
4675,Madeira Compensada Robusta de Sabugueiro,0,0,790000,730000,785000,0
4676,Tábua de Cedro Branco,0,0,1740,1570,1620,7285
4677,Madeira Compensada de Cedro Branco,0,0,13500,12600,12600,45880
4678,Madeira Compensada Robusta de Cedro Branco,0,0,740000,640000,690000,32
4680,Tábua de Acácia,0,0,3480,3000,3240,0
4681,Madeira Compensada de Acácia,0,0,15000,13200,14000,5566
4682,Madeira Compensada Robusta de Acácia,0,0,525000,453000,489000,27
4683,Espinho de Cacto,0,0,600,560,560,312092
4684,Endurecedor de Madeira,0,0,325000,301000,325000,0
4685,Lenho Padronizado,0,0,106000,98500,106000,0
4686,Madeira Robusta,0,0,780000,725000,780000,565
4687,Poste Resistente,0,0,3900000,3610000,3900000,65
4688,Material de Reparo de Navio,1,0,8050,7500,7500,22844
4689,Kit de Reparo de Navio,2,0,400000,370000,400000,0
4691,Madeira Compensada Revestida de Pinheiro,0,0,63000,58500,63000,0
4694,Tábua de Árvore Musgosa,0,0,1460,1360,1360,8548
4695,Madeira Compensada de Árvore Musgosa,0,0,15900,13700,14800,17260
4696,Madeira Compensada Robusta de Árvore Musgosa,0,0,357000,309000,333000,0
4697,Tábua de Árvore-Anel,0,0,9950,8650,9300,16735
4698,Madeira Compensada de Árvore-Anel,0,0,15300,14300,14300,12642
4699,Madeira Compensada Robusta de Árvore-Anel,0,0,930000,850000,915000,529
4700,Kit de Emergência de Reparo de Navio,3,0,80000,74000,80000,0
4701,Tábua de Tuia,0,0,1940,1810,1810,243906
4702,Madeira Compensada de Tuia,0,0,15800,14700,14700,22885
4703,Madeira Compensada Robusta de Tuia,0,0,645000,555000,600000,0
4801,Pó de Escuridão,0,0,9800,8500,9150,8241
4802,Pó de Chama,0,0,2010,1870,1870,91059
4803,Pó de Rachadura,0,0,5950,5150,5550,30818
4804,Pó da Terra,0,0,18100,15700,16900,19161
4805,Pó do Tempo,0,0,2030,1890,1890,69851
4901,Pó de Pedra Negra,0,0,5450,4720,5100,20294
4902,Ouro Aluvial,0,0,8600,7400,8000,78
4903,Cristal Vazio,0,0,695,605,650,959
4906,Pedra de Atualização de Arma Nível 1,1,0,450000,416000,449000,1855
4907,Pedra de Atualização de Armadura Nível 1,1,0,446000,384000,415000,422
4908,Pedra de Atualização de Arma Nível 2,2,0,456000,394000,425000,273
4909,Pedra de Atualização de Armadura Nível 2,2,0,630000,550000,590000,1166
4910,Pedra de Atualização de Arma Nível 3,3,0,620000,540000,580000,183
4911,Pedra de Atualização de Armadura Nível 3,3,0,620000,540000,580000,891
4912,Pedra de Aprimoramento de Arma Definitiva,4,0,5650000,5300000,5300000,1140
4913,Pedra de Aprimoramento de Armadura Definitiva,4,0,6950000,6050000,6500000,129
4917,Fúria da Floresta,3,0,24000000,22200000,24000000,0
4987,Cristal Negro de Magia Concentrada,4,0,8850000,7650000,8250000,6299
4997,Fragmento Duro de Cristal Negro,2,0,1600000,1460000,1570000,127
4998,Fragmento Afiado de Cristal Negro,2,0,1660000,1440000,1550000,521
4999,Estilhaço de Cristal Negro,2,0,236000,220000,220000,152717
5000,Cristal Negro,3,0,870000,750000,810000,2257
5001,Seiva de Freixo,0,0,6600,5900,6350,27277
5002,Seiva de Bordo,0,0,4830,4170,4500,47886
5003,Seiva de Pinheiro,0,0,4920,4240,4580,27127
5004,Seiva de Bétula,0,0,2260,1960,2110,19603
5005,Laço de Árvore Sangrenta,0,0,7950,6850,7400,11527
5006,Folha de Espírito,0,0,12100,10500,11300,19476
5007,Galho de Monge,0,0,7050,6150,6600,5718
5008,Casca de Árvore Velha,0,0,22500,20200,21800,82894
5009,Seiva de Abeto,0,0,2190,1890,2040,0
5010,Seiva de Cedro,0,0,5500,4770,5150,1440
5011,Caroço de Árvore Vermelha,0,0,20300,17500,18900,45552
5012,Seiva de Cedro Branco,0,0,7900,7350,7900,0
5013,Seiva de Acácia,0,0,7900,7350,7900,0
5014,Seiva de Sabugueiro,0,0,12400,11500,12400,0
5015,Seiva de Palmeira,0,0,2150,1850,2000,471
5016,Seiva de Cacto,0,0,1510,1310,1410,0
5017,Seiva de Árvore Musgosa,0,0,1900,1640,1770,35276
5018,Seiva de Árvore-Anel,0,0,14700,13600,14700,0
5019,Essência de Árvore Morta,0,0,225000,209000,225000,0
5020,Seiva de Tuia,0,0,20900,18100,19500,16350
5201,Fruta de Chama Carmesim,0,0,138000,128000,138000,0
5202,Essência de Chama Carmesim,0,0,275000,237000,256000,1520
5203,Fruto da Abundância,0,0,138000,128000,138000,0
5204,Essência da Abundância,0,0,269000,233000,251000,2811
5205,Fruto da Natureza,0,0,138000,128000,138000,0
5206,Essência da Natureza,0,0,290000,259000,280000,1024
5207,Fruta do Sol,0,0,138000,128000,138000,0
5208,Essência do Sol,0,0,298000,275000,297000,418
5209,Fruta de Encantamento,0,0,17200,14800,16000,8865
5210,Essência de Encantamento,0,0,37800,35200,35200,1909
5211,Fruto do Poder Mágico,0,0,138000,128000,138000,0
5212,Essência do Poder Mágico,0,0,152000,132000,142000,738
5213,Fruto da Perfeição,0,0,33600,29000,31300,193
5214,Essência da Perfeição,0,0,59000,51000,55000,2668
5215,Fruta da Destruição,0,0,61000,53000,57000,2630
5216,Essência da Destruição,0,0,39400,36700,36700,8218
5217,Fruto do Mar Profundo,0,0,420000,389000,420000,0
5301,Reagente Líquido Limpo,0,0,5100,4410,4760,34941
5302,Reagente Pó Puro,0,0,2810,2430,2620,26670
5401,Erva Aurora,0,0,205,189,191,15520
5402,Azaleia Prata,0,0,233,217,217,83964
5403,Flor de Escama de Fogo,0,0,455,402,435,0
5404,Planta Juba de Leão,0,0,435,376,407,14998
5405,Grama Mel de Seda,0,0,317,272,295,5606
5406,Erva Eterna,0,0,10600,9250,9950,1940
5407,Cogumelo Vidente,0,0,750,695,750,0
5408,Cogumelo Flecha,0,0,730,630,680,17869
5409,Cogumelo Anão,0,0,790,725,780,21003
5410,Cogumelo Nuvem,0,0,830,765,825,12466
5411,Cogumelo Céu,0,0,790,730,785,0
5412,Cogumelo Tigre,0,0,520,450,487,31721
5413,Cogumelo Imperador,0,0,565,490,530,13679
5414,Cogumelo Fantasma,0,0,830,745,805,123
5415,Cogumelo Nevoeiro,0,0,3600,3330,3600,0
5416,Cogumelo Corcunda,0,0,3020,2600,2810,348
5417,Cogumelo Blefista,0,0,3500,3240,3500,0
5418,Cogumelo Ancestral,0,0,3770,3490,3770,0
5419,Cogumelo Amanita,0,0,2820,2500,2700,3
5420,Trufa,0,0,100000,92500,100000,0
5421,Pilha de Erva Aurora,0,0,1240,1150,1240,8371
5422,Pacote de Azaleia Prata,0,0,695,650,650,118826
5423,Punhado de Flor de Escama de Fogo,0,0,1370,1250,1350,0
5424,Pacote de Planta Juba de Leão,0,0,800,690,745,0
5425,Monte de Grama Mel de Seda,0,0,605,565,565,1301
5426,Cogumelo Vidente Grande,0,0,790,735,735,159577
5427,Cogumelo Flecha Grande,0,0,2240,2080,2240,2486
5428,Cogumelo Anão Grande,0,0,1330,1150,1240,4201
5429,Cogumelo Nuvem Grande,0,0,1150,1070,1070,191776
5430,Cogumelo Céu Grande,0,0,1600,1380,1490,212
5431,Cogumelo Tigre Grande,0,0,1310,1130,1220,943
5432,Cogumelo Imperador Grande,0,0,1150,1070,1070,168130
5433,Cogumelo Fantasma Grande,0,0,4120,3560,3840,1377
5434,Cogumelo Névoa Grande,0,0,2660,2300,2480,8
5435,Cogumelo Corcunda Grande,0,0,1320,1140,1230,14
5436,Cogumelo Blefista Grande,0,0,3190,2750,2970,3
5437,Cogumelo Ancestral Grande,0,0,1920,1660,1790,0
5438,Cogumelo Palhaço Grande,0,0,1210,1130,1130,82
5439,Grama Selvagem,0,0,1070,945,1000,15430
5440,Flor de Planta Insetívora,0,0,12500,11600,12500,0
5441,Folha de Planta Insetívora,0,0,13000,12100,13000,0
5442,Haste de Planta Insetívora,0,0,11900,11100,11900,0
5443,Raíz de Planta Insetívora,0,0,11400,10600,11400,0
5444,Erva Aurora de Alta Qualidade,1,0,2080,1920,2070,0
5445,Azaléia Prata de Qualidade Alta,1,0,1460,1260,1360,168
5446,Flor Escama de Fogo de Qualidade Alta,1,0,2290,2110,2280,0
5447,Planta Juba de Leão de Alta Qualidade,1,0,1450,1250,1350,110
5448,Grama Mel de Seda de Qualidade Alta,1,0,2080,1930,2080,37
5450,Cogumelo Vidente de Qualidade Alta,1,0,3740,3450,3730,0
5451,Cogumelo Flecha de Qualidade Alta,1,0,4160,3840,4150,0
5452,Cogumelo Anão de Qualidade Alta,1,0,3950,3660,3950,5
5453,Cogumelo Nuvem de Qualidade Alta,1,0,4160,3840,4150,0
5454,Cogumelo Céu de Qualidade Alta,1,0,3950,3490,3770,0
5455,Cogumelo Tigre de Qualidade Alta,1,0,3950,3660,3950,0
5456,Cogumelo Imperador de Qualidade Alta,1,0,3740,3330,3600,3454
5457,Cogumelo Fantasma de Qualidade Alta,1,0,7950,7400,7950,0
5458,Cogumelo Névoa de Qualidade Alta,1,0,17900,16300,17600,0
5459,Cogumelo Corcunda de Qualidade Alta,1,0,10900,9450,10200,209
5460,Cogumelo Blefista de Qualidade Alta,1,0,17300,14900,16100,0
5461,Cogumelo Ancestral de Qualidade Alta,1,0,13300,11500,12400,0
5462,Cogumelo Amanita de Qualidade Alta,1,0,14100,13100,14100,10872
5464,Erva Aurora Especial,2,0,9650,8950,9650,0
5465,Azaléia Prata Especial,2,0,11100,10000,10800,407
5466,Flor Escama de Fogo Especial,2,0,10600,9850,10600,0
5467,Grama Peluda Seca Especial,2,0,8100,7000,7550,7354
5468,Grama Mel de Seda Especial,2,0,9650,8900,9600,1
5470,Cogumelo Vidente Especial,2,0,12100,11100,12000,4804
5471,Cogumelo Flecha Especial,2,0,13200,11400,12300,82
5472,Cogumelo Anão Especial,2,0,12800,11900,12800,643
5473,Cogumelo Nuvem Especial,2,0,13500,12500,13500,2504
5474,Cogumelo Céu Especial,2,0,12800,11800,12700,195
5475,Cogumelo Tigre Especial,2,0,12800,11900,12800,217
5476,Cogumelo Imperador Especial,2,0,12100,11000,11800,146
5477,Cogumelo Fantasma Especial,2,0,13500,12400,13300,1034
5478,Cogumelo Névoa Especial,2,0,18800,16200,17500,3769
5479,Cogumelo Corcunda Especial,2,0,11500,9900,10700,0
5480,Cogumelo Blefista Especial,2,0,22100,19100,20600,16824
5481,Cogumelo Ancestral Especial,2,0,19700,17100,18400,175
5482,Cogumelo Palhaço Especial,2,0,16000,13800,14900,3869
5484,Nolina,0,0,274,255,255,1672
5485,Penestraria,0,0,253,236,236,1719
5486,Dalvenia Alrea,0,0,264,246,246,6743
5487,Melância Venenosa,0,0,760,710,710,1568
5488,Pedaço de Osso Brilhante,0,0,7600,7100,7100,5946
5489,Cogumelo Ramalhete,0,0,417,388,388,82
5490,Leccinum,0,0,1080,935,1010,428
5491,Cogumelo Roxo,0,0,456,425,425,14279
5492,Cogumelo Torta,0,0,446,415,415,2282
5493,Prato de Cogumelo,0,0,478,445,445,1597
5494,Cogumelo Anis Estrelar,0,0,497,463,463,2004
5495,Erva Deserto,0,0,1690,1470,1580,1506
5496,Nolina de Qualidade Alta,1,0,2770,2390,2580,0
5497,Penestraria de Qualidade Alta,1,0,3340,2880,3110,196
5498,Dalvenia Alrea de Qualidade Alta,1,0,3930,3390,3660,0
5499,Cogumelo Ramalhete de Qualidade Alta,1,0,4990,4310,4650,5
5500,Leccinum de Qualidade Alta,1,0,2260,2030,2110,782
5501,Cogumelo Roxo de Qualidade Alta,1,0,2270,2120,2120,1149
5502,Cogumelo Torta de Qualidade Alta,1,0,2270,2080,2120,222
5503,Nolina Especial,2,0,10600,9250,9950,70
5504,Penestraria Especial,2,0,11500,9900,10700,1196
5505,Dalvenia Alrea Especial,2,0,19700,17100,18400,8629
5506,Cogumelo Ramalhete Especial,2,0,15100,13100,14100,18320
5507,Leccinum Especial,2,0,15500,13500,14500,168
5508,Cogumelo Roxo Especial,2,0,11800,10200,11000,5316
5509,Cogumelo Torta Especial,2,0,14500,12500,13500,246
5515,Cogumelo Arco-Íris,0,0,8250,7650,8250,0
5516,Cogumelo Azul,0,0,2110,1830,1970,9094
5517,Cogumelo Vulcão,0,0,4420,3820,4120,6243
5518,Cogumelo Trombeta-Rósea,0,0,456,425,425,339730
5519,Cogumelo Branco,0,0,467,435,435,93344
5520,Cogumelo Verde Grande,0,0,486,453,453,262493
5521,Cogumelo Flor-Branca,0,0,467,435,435,89254
5522,Bethelona,0,0,3890,3350,3620,2089
5523,Flor Lilás,0,0,720,620,670,384
5524,Flor Amarela,0,0,555,520,520,1470
5525,Flor Celestial,0,0,5000,4340,4690,304
5526,Malva,0,0,11000,10200,11000,0
5527,Flor Azul,0,0,620,540,580,674
5528,Audria,0,0,555,520,520,2052
